close,date,high,low,open,quoteVolume,volume,weightedAverage
1.7699999,2015-08-17 08:00:00,1.7699999,1.7699999,1.7699999,0.16810513,0.29754606,1.7699999
1.34,2015-08-17 12:00:00,1.7699999,1.34,1.7699999,16.08708918,21.59414783,1.34232785
1.52,2015-08-17 16:00:00,1.52,1.52,1.52,10.0,15.2,1.52
1.565,2015-08-17 20:00:00,1.565,1.565,1.565,5.0,7.825,1.565
1.565,2015-08-18 00:00:00,1.565,1.565,1.565,0.0,0.0,1.565
1.565,2015-08-18 04:00:00,1.565,1.565,1.565,0.0,0.0,1.565
1.565,2015-08-18 08:00:00,1.565,1.565,1.565,0.0,0.0,1.565
1.51999999,2015-08-18 12:00:00,1.51999999,1.51999999,1.51999999,0.09787699,0.14877302,1.51999999
1.01,2015-08-18 16:00:00,1.06100002,1.01,1.06100002,87.05348577,90.85326803,1.04364882
1.01,2015-08-18 20:00:00,1.01,1.01,1.01,0.0,0.0,1.01
1.38499999,2015-08-19 00:00:00,1.38499999,1.085,1.085,15.18019973,16.53378257,1.08916765
1.38499999,2015-08-19 04:00:00,1.38499999,1.38499999,1.38499999,0.0,0.0,1.38499999
1.38499999,2015-08-19 08:00:00,1.38499999,1.38499999,1.38499999,0.0,0.0,1.38499999
1.38499999,2015-08-19 12:00:00,1.38499999,1.38499999,1.38499999,0.0,0.0,1.38499999
1.3,2015-08-19 16:00:00,1.4,1.3,1.39,51.0,71.05,1.39313725
1.3,2015-08-19 20:00:00,1.3,1.3,1.3,0.0,0.0,1.3
1.25000001,2015-08-20 00:00:00,1.25000001,1.25000001,1.25000001,16.91775964,21.14719971,1.25000001
1.25000001,2015-08-20 04:00:00,1.25000001,1.25000001,1.25000001,0.0,0.0,1.25000001
1.25000001,2015-08-20 08:00:00,1.25000001,1.25000001,1.25000001,0.0,0.0,1.25000001
1.25000001,2015-08-20 12:00:00,1.25000001,1.25000001,1.25000001,0.0,0.0,1.25000001
1.72999995,2015-08-20 16:00:00,1.72999995,1.45999999,1.45999999,343.66691366,510.32036971,1.48492726
1.72999995,2015-08-20 20:00:00,1.72999995,1.72999995,1.72999995,0.0,0.0,1.72999995
1.44100001,2015-08-21 00:00:00,1.4410014,1.44100001,1.4410014,1.93446478,2.787564,1.44100013
1.44100001,2015-08-21 04:00:00,1.44100001,1.44100001,1.44100001,0.0,0.0,1.44100001
1.44100001,2015-08-21 08:00:00,1.44100001,1.44100001,1.44100001,0.0,0.0,1.44100001
1.44,2015-08-21 12:00:00,1.72999367,1.44,1.72999367,292.26652531,424.83474734,1.45358674
1.5,2015-08-21 16:00:00,1.5,1.5,1.5,10.0,15.0,1.5
1.33000064,2015-08-21 20:00:00,1.33000064,1.33000064,1.33000064,0.58942723,0.78393859,1.33000064
1.33000064,2015-08-22 00:00:00,1.33000064,1.33000064,1.33000064,0.0,0.0,1.33000064
1.33000064,2015-08-22 04:00:00,1.33000064,1.33000064,1.33000064,0.0,0.0,1.33000064
1.33000064,2015-08-22 08:00:00,1.33000064,1.33000064,1.33000064,0.0,0.0,1.33000064
1.33000064,2015-08-22 12:00:00,1.33000064,1.33000064,1.33000064,0.0,0.0,1.33000064
1.33000064,2015-08-22 16:00:00,1.33000064,1.33000064,1.33000064,0.0,0.0,1.33000064
1.33000259,2015-08-22 20:00:00,1.49999974,1.33000259,1.34,38.48246226,51.35522965,1.33450997
1.33000259,2015-08-23 00:00:00,1.33000259,1.33000259,1.33000259,0.0,0.0,1.33000259
1.33000259,2015-08-23 04:00:00,1.33000259,1.33000259,1.33000259,0.0,0.0,1.33000259
1.33000259,2015-08-23 08:00:00,1.33000259,1.33000259,1.33000259,0.0,0.0,1.33000259
1.49998413,2015-08-23 12:00:00,1.49998413,1.49998412,1.49998412,26.60797802,39.91154474,1.49998412
1.49999999,2015-08-23 16:00:00,1.49999999,1.49999999,1.49999999,0.00754188,0.01131281,1.49999999
1.49999999,2015-08-23 20:00:00,1.49999999,1.49999999,1.49999999,0.0,0.0,1.49999999
1.3,2015-08-24 00:00:00,1.3300208,1.29999999,1.33002077,126.14493716,164.95686984,1.30767729
1.39999999,2015-08-24 04:00:00,1.39999999,1.39999999,1.39999999,0.11699439,0.16379214,1.39999999
1.24100001,2015-08-24 08:00:00,1.24100001,1.24100001,1.24100001,8.7933317,10.91252472,1.24100001
1.2399999,2015-08-24 12:00:00,1.24100001,1.2399999,1.24100001,7.0068738,8.69501052,1.2409258
1.3,2015-08-24 16:00:00,1.3,1.3,1.3,6.88817169,8.95462319,1.3
1.39999998,2015-08-24 20:00:00,1.39999998,1.05100001,1.05100001,0.10632852,0.14871073,1.39859687
1.39999998,2015-08-25 00:00:00,1.39999998,1.39999998,1.39999998,0.0,0.0,1.39999998
1.05100001,2015-08-25 04:00:00,1.05100001,1.05100001,1.05100001,0.16186811,0.17012338,1.05100001
1.05,2015-08-25 08:00:00,1.05100001,1.05,1.05100001,27.21748497,28.59057682,1.05044888
1.05,2015-08-25 12:00:00,1.05,1.05,1.05,0.0,0.0,1.05
1.05,2015-08-25 16:00:00,1.05,1.05,1.05,0.0,0.0,1.05
1.05,2015-08-25 20:00:00,1.05,1.05,1.05,0.0,0.0,1.05
1.09999999,2015-08-26 00:00:00,1.09999999,1.09999999,1.09999999,0.13459993,0.14805992,1.09999999
1.14,2015-08-26 04:00:00,1.14,1.14,1.14,9.89320807,11.27825719,1.14
1.14,2015-08-26 08:00:00,1.14,1.00000001,1.00100001,61.08880506,64.33138784,1.05307982
1.00000001,2015-08-26 12:00:00,1.00000001,1.00000001,1.00000001,10.56788825,10.56788835,1.00000001
1.00000001,2015-08-26 16:00:00,1.00000001,1.00000001,1.00000001,0.0,0.0,1.00000001
1.27,2015-08-26 20:00:00,1.27,1.27,1.27,0.00190952,0.00242509,1.27
1.27,2015-08-27 00:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.27,2015-08-27 04:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.27,2015-08-27 08:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.27,2015-08-27 12:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.27,2015-08-27 16:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.06000001,2015-08-27 20:00:00,1.1,1.06000001,1.1,1.00568924,1.10203059,1.09579634
1.06000001,2015-08-28 00:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-28 04:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-28 08:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-28 12:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-28 16:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-28 20:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-29 00:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-29 04:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-29 08:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-29 12:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-29 16:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.06000001,2015-08-29 20:00:00,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
1.25,2015-08-30 00:00:00,1.25,1.23,1.23,323.86543517,404.53044565,1.24906952
1.25,2015-08-30 04:00:00,1.25,1.25,1.25,1469.23628476,1836.54535595,1.25
1.25,2015-08-30 08:00:00,1.25,1.25,1.25,0.0,0.0,1.25
1.27,2015-08-30 12:00:00,1.27,1.27,1.27,9.99809048,12.6975749,1.27
1.27,2015-08-30 16:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.27,2015-08-30 20:00:00,1.27,1.27,1.27,0.0,0.0,1.27
1.2995,2015-08-31 00:00:00,1.2995,1.28,1.28,165.43835399,212.95625817,1.28722423
1.3,2015-08-31 04:00:00,1.3,1.3,1.3,98.41361485,127.9376993,1.3
1.3,2015-08-31 08:00:00,1.3,1.3,1.3,0.0,0.0,1.3
1.3,2015-08-31 12:00:00,1.3,1.3,1.3,0.0,0.0,1.3
1.3,2015-08-31 16:00:00,1.3,1.3,1.3,0.0,0.0,1.3
1.18000001,2015-08-31 20:00:00,1.18000001,1.18000001,1.18000001,1.0,1.18000001,1.18000001
1.33999997,2015-09-01 00:00:00,1.33999999,1.18000001,1.33999999,0.11787222,0.14998517,1.27243873
1.33999997,2015-09-01 04:00:00,1.33999997,1.33999997,1.33999997,0.0,0.0,1.33999997
1.35269001,2015-09-01 08:00:00,1.35269001,1.33999997,1.33999997,169.99808061,228.21239347,1.342441
1.35269001,2015-09-01 12:00:00,1.35269001,1.35269001,1.35269001,0.0,0.0,1.35269001
1.2500005,2015-09-01 16:00:00,1.39099999,1.25000044,1.39099999,0.00133263,0.00175983,1.32056953
1.2500005,2015-09-01 20:00:00,1.2500005,1.2500005,1.2500005,0.0,0.0,1.2500005
1.26000045,2015-09-02 00:00:00,1.26000045,1.26000045,1.26000045,3.0,3.78000135,1.26000045
1.26000045,2015-09-02 04:00:00,1.26000045,1.26000045,1.26000045,0.0,0.0,1.26000045
1.26000045,2015-09-02 08:00:00,1.26000045,1.26000045,1.26000045,0.0,0.0,1.26000045
1.26000045,2015-09-02 12:00:00,1.26000045,1.26000045,1.26000045,0.0,0.0,1.26000045
1.26000132,2015-09-02 16:00:00,1.26000132,1.26000132,1.26000132,35.9642,45.31493947,1.26000132
1.2194,2015-09-02 20:00:00,1.26000001,1.2194,1.26000001,47.86207691,59.91937104,1.25191748
1.2194,2015-09-03 00:00:00,1.2194,1.2194,1.2194,0.0,0.0,1.2194
1.2194,2015-09-03 04:00:00,1.2194,1.2194,1.2194,0.0,0.0,1.2194
1.21940001,2015-09-03 08:00:00,1.37339966,1.21940001,1.37339966,56.80445717,69.27259777,1.21949229
1.21940013,2015-09-03 12:00:00,1.37339657,1.21940001,1.21940001,10.4462267,12.74189174,1.21976021
1.37,2015-09-03 16:00:00,1.37,1.21940041,1.21940043,76.76968276,99.05174933,1.29024565
1.21940001,2015-09-03 20:00:00,1.21940001,1.21940001,1.21940001,7.742,9.44059487,1.21940001
1.21940001,2015-09-04 00:00:00,1.21940001,1.21940001,1.21940001,0.0,0.0,1.21940001
1.21940001,2015-09-04 04:00:00,1.21940001,1.21940001,1.21940001,0.0,0.0,1.21940001
1.2194,2015-09-04 08:00:00,1.2194,1.2194,1.2194,7.4858,9.12818452,1.2194
1.2194,2015-09-04 12:00:00,1.2194,1.2194,1.2194,0.0,0.0,1.2194
1.21939998,2015-09-04 16:00:00,1.21939998,1.21939998,1.21939998,0.15838577,0.1931356,1.21939998
1.37336823,2015-09-04 20:00:00,1.37336823,1.37336823,1.37336823,5.68670971,7.80994644,1.37336823
1.37336823,2015-09-05 00:00:00,1.37336823,1.37336823,1.37336823,0.0,0.0,1.37336823
1.26,2015-09-05 04:00:00,1.26,1.25999999,1.25999999,32.93149977,41.4936894,1.25999999
1.26,2015-09-05 08:00:00,1.26,1.26,1.26,7.03459849,8.86359409,1.26
1.26,2015-09-05 12:00:00,1.26,1.26,1.26,0.0,0.0,1.26
1.37336823,2015-09-05 16:00:00,1.37336823,1.16100001,1.16100001,0.06773902,0.0847485,1.25110318
1.19,2015-09-05 20:00:00,1.19,1.16100001,1.16100001,18.897988,22.48847556,1.18999311
1.16100001,2015-09-06 00:00:00,1.16100001,1.16100001,1.16100001,4.0,4.64400004,1.16100001
1.16100001,2015-09-06 04:00:00,1.16100001,1.16100001,1.16100001,0.0,0.0,1.16100001
1.16100001,2015-09-06 08:00:00,1.16100001,1.16100001,1.16100001,0.99895,1.15978095,1.16100001
1.16100001,2015-09-06 12:00:00,1.16100001,1.16100001,1.16100001,0.0,0.0,1.16100001
1.21,2015-09-06 16:00:00,1.21000001,1.21,1.21000001,15.91415,19.25612159,1.21
1.16200001,2015-09-06 20:00:00,1.16200001,1.16200001,1.16200001,0.62997119,0.73202652,1.16200001
1.16200001,2015-09-07 00:00:00,1.16200001,1.16200001,1.16200001,0.0,0.0,1.16200001
1.16200001,2015-09-07 04:00:00,1.16200001,1.16200001,1.16200001,0.0,0.0,1.16200001
1.16200001,2015-09-07 08:00:00,1.16200001,1.16200001,1.16200001,0.0,0.0,1.16200001
1.34999986,2015-09-07 12:00:00,1.34999999,1.34999986,1.34999998,264.22898374,356.70909141,1.34999986
1.34999985,2015-09-07 16:00:00,1.34999985,1.34999985,1.34999985,55.73574473,75.24324702,1.34999985
1.34999985,2015-09-07 20:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-08 00:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-08 04:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-08 08:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-08 12:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-08 16:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-08 20:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-09 00:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.34999985,2015-09-09 04:00:00,1.34999985,1.34999985,1.34999985,0.0,0.0,1.34999985
1.29999946,2015-09-09 08:00:00,1.29999946,1.29999945,1.29999945,18.41693846,23.94201004,1.29999945
1.29999946,2015-09-09 12:00:00,1.29999946,1.29999946,1.29999946,0.0,0.0,1.29999946
1.29999946,2015-09-09 16:00:00,1.29999946,1.29999946,1.29999946,0.0,0.0,1.29999946
1.29999946,2015-09-09 20:00:00,1.29999946,1.29999946,1.29999946,0.0,0.0,1.29999946
1.20000239,2015-09-10 00:00:00,1.299999,1.20000239,1.20000307,94.11550598,112.94221819,1.20003836
1.20000238,2015-09-10 04:00:00,1.20000239,1.20000238,1.20000239,7.38137044,8.8576621,1.20000238
1.20000238,2015-09-10 08:00:00,1.20000238,1.20000238,1.20000238,0.0,0.0,1.20000238
1.16,2015-09-10 12:00:00,1.20000238,1.16,1.20000238,2247.08330314,2642.00422116,1.17574823
1.16,2015-09-10 16:00:00,1.16,1.16,1.16,0.0,0.0,1.16
1.16,2015-09-10 20:00:00,1.28199965,1.16,1.28199965,0.08975464,0.10959587,1.22106088
1.15,2015-09-11 00:00:00,1.16000001,1.15,1.16000001,260.80699944,300.95611935,1.15394188
1.0,2015-09-11 04:00:00,1.2819991,1.0,1.2819991,629.76845379,682.74861846,1.08412641
1.0,2015-09-11 08:00:00,1.0,1.0,1.0,0.0,0.0,1.0
0.83000003,2015-09-11 12:00:00,1.02999999,0.83000002,1.02999999,2.004766,1.66443291,0.830238
0.99989886,2015-09-11 16:00:00,0.99989886,0.99989885,0.99989885,2.4520721,2.45182409,0.99989885
0.99,2015-09-11 20:00:00,0.99,0.98999999,0.98999999,18.22372068,18.04148346,0.98999999
0.99,2015-09-12 00:00:00,0.99,0.87,0.95,55.34650954,51.97976384,0.93916968
1.02999969,2015-09-12 04:00:00,1.02999969,1.01,1.01,74.0,75.23999225,1.01675665
0.99000019,2015-09-12 08:00:00,1.28199911,0.99000019,1.10799999,96.92177692,106.8047832,1.10196889
0.99000017,2015-09-12 12:00:00,1.28199911,0.99000017,1.28199911,0.02603716,0.029582,1.13614576
1.27999999,2015-09-12 16:00:00,1.28199877,1.00000037,1.28199877,0.03715516,0.04254182,1.14497745
1.27999999,2015-09-12 20:00:00,1.27999999,1.27999999,1.27999999,0.0,0.0,1.27999999
1.27999999,2015-09-13 00:00:00,1.27999999,1.27999999,1.27999999,0.0,0.0,1.27999999
1.00000018,2015-09-13 04:00:00,1.0000017,1.00000018,1.0000017,95.26115154,95.26130901,1.00000165
0.87,2015-09-13 08:00:00,0.87,0.87,0.87,0.00102459,0.00089139,0.87
1.18998875,2015-09-13 12:00:00,1.18998875,1.18998873,1.18998873,0.07748951,0.09221164,1.18998873
1.18998875,2015-09-13 16:00:00,1.18998875,1.18998875,1.18998875,0.0,0.0,1.18998875
1.18998875,2015-09-13 20:00:00,1.18998875,1.18998875,1.18998875,0.0,0.0,1.18998875
1.18998875,2015-09-14 00:00:00,1.18998875,1.18998875,1.18998875,0.0,0.0,1.18998875
1.18998875,2015-09-14 04:00:00,1.18998875,1.18998875,1.18998875,0.0,0.0,1.18998875
1.18998875,2015-09-14 08:00:00,1.18998875,1.18998875,1.18998875,0.0,0.0,1.18998875
0.87100002,2015-09-14 12:00:00,0.87100002,0.87100002,0.87100002,0.51204141,0.44598807,0.87100002
0.87100002,2015-09-14 16:00:00,0.87100002,0.87100002,0.87100002,0.0,0.0,0.87100002
0.87100002,2015-09-14 20:00:00,0.87100002,0.87100002,0.87100002,0.0,0.0,0.87100002
0.87100002,2015-09-15 00:00:00,0.87100002,0.87100002,0.87100002,0.0,0.0,0.87100002
0.87100002,2015-09-15 04:00:00,1.02899704,0.87100002,1.02899704,0.00024062,0.0002286,0.95007732
0.87100002,2015-09-15 08:00:00,1.02899698,0.87100002,1.02899698,0.2151241,0.20445252,0.9503934
0.87100035,2015-09-15 12:00:00,1.01999973,0.87100035,1.01999973,1.01650839,0.9026729,0.88801323
0.88850004,2015-09-15 16:00:00,0.88850004,0.88850004,0.88850004,0.11720331,0.10413514,0.88850004
1.01999874,2015-09-15 20:00:00,1.01999874,1.01999874,1.01999874,0.0003153,0.0003216,1.01999874
1.01999874,2015-09-16 00:00:00,1.01999874,1.01999874,1.01999874,0.0,0.0,1.01999874
1.01999874,2015-09-16 04:00:00,1.01999874,1.01999874,1.01999874,0.0,0.0,1.01999874
1.01999874,2015-09-16 08:00:00,1.01999874,1.01999874,1.01999874,0.0,0.0,1.01999874
1.01999874,2015-09-16 12:00:00,1.01999874,1.01999874,1.01999874,0.0,0.0,1.01999874
0.9999988,2015-09-16 16:00:00,0.9999988,0.88851638,0.88851638,8.55640513,8.55024221,0.99927973
0.9999988,2015-09-16 20:00:00,0.9999988,0.9999988,0.9999988,0.0,0.0,0.9999988
0.8885184,2015-09-17 00:00:00,0.8885184,0.8885184,0.8885184,0.86294963,0.76674662,0.8885184
0.84,2015-09-17 04:00:00,0.88851841,0.84,0.88851841,98.99453365,86.34597331,0.8722297
0.84,2015-09-17 08:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.84,2015-09-17 12:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.84,2015-09-17 16:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.84,2015-09-17 20:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.84,2015-09-18 00:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.84,2015-09-18 04:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.84,2015-09-18 08:00:00,0.84,0.84,0.84,0.0,0.0,0.84
0.86,2015-09-18 12:00:00,0.87,0.86,0.87,30.0,25.95,0.865
0.85,2015-09-18 16:00:00,0.85,0.85,0.85,15.0,12.75,0.85
0.85,2015-09-18 20:00:00,0.85,0.85,0.85,0.0,0.0,0.85
0.85,2015-09-19 00:00:00,0.85,0.85,0.85,0.0,0.0,0.85
0.84050002,2015-09-19 04:00:00,0.95998699,0.84050002,0.95998699,0.03891237,0.03503293,0.9003033
0.84050002,2015-09-19 08:00:00,0.84050002,0.84050002,0.84050002,0.0,0.0,0.84050002
0.84050002,2015-09-19 12:00:00,0.84050002,0.84050002,0.84050002,0.0,0.0,0.84050002
0.9599746,2015-09-19 16:00:00,0.9599746,0.9599746,0.9599746,0.50372264,0.48356093,0.9599746
0.9599746,2015-09-19 20:00:00,0.9599746,0.9599746,0.9599746,0.0,0.0,0.9599746
0.9599746,2015-09-20 00:00:00,0.9599746,0.9599746,0.9599746,0.0,0.0,0.9599746
0.9599746,2015-09-20 04:00:00,0.9599746,0.9599746,0.9599746,0.0,0.0,0.9599746
0.9599746,2015-09-20 08:00:00,0.9599746,0.9599746,0.9599746,0.0,0.0,0.9599746
0.9599746,2015-09-20 12:00:00,0.9599746,0.9599746,0.9599746,0.0,0.0,0.9599746
0.95995281,2015-09-20 16:00:00,0.95995281,0.95995281,0.95995281,0.36829895,0.35354961,0.95995281
0.97,2015-09-20 20:00:00,0.97,0.95995205,0.95995205,144.21771925,138.74417371,0.96204665
0.97,2015-09-21 00:00:00,0.97,0.97,0.97,0.0,0.0,0.97
0.97,2015-09-21 04:00:00,0.97,0.97,0.97,0.0,0.0,0.97
0.97,2015-09-21 08:00:00,0.97,0.97,0.97,0.0,0.0,0.97
0.97,2015-09-21 12:00:00,0.97,0.97,0.97,0.0,0.0,0.97
0.8915,2015-09-21 16:00:00,0.9015,0.8915,0.9015,10.0,8.965,0.8965
0.8915,2015-09-21 20:00:00,0.8915,0.8915,0.8915,0.0,0.0,0.8915
0.8815,2015-09-22 00:00:00,0.8815,0.8815,0.8815,5.0,4.4075,0.8815
0.8815,2015-09-22 04:00:00,0.8815,0.88149999,0.88149999,190.28360753,167.73499814,0.88149999
0.87502047,2015-09-22 08:00:00,0.935,0.87502047,0.935,0.42912335,0.39115448,0.91151992
0.87502047,2015-09-22 12:00:00,0.87502047,0.87502047,0.87502047,0.0,0.0,0.87502047
0.87502047,2015-09-22 16:00:00,0.87502047,0.87502047,0.87502047,0.0,0.0,0.87502047
0.87503089,2015-09-22 20:00:00,0.935,0.8750303,0.935,0.0150994,0.01366564,0.90504532
0.89999999,2015-09-23 00:00:00,0.89999999,0.87503091,0.89999999,0.00479181,0.00425487,0.88794724
0.89999999,2015-09-23 04:00:00,0.89999999,0.89999999,0.89999999,0.0,0.0,0.89999999
0.9,2015-09-23 08:00:00,0.9,0.899993,0.899993,13.94582123,12.55119887,0.89999711
0.9,2015-09-23 12:00:00,0.9,0.9,0.9,0.0,0.0,0.9
0.9,2015-09-23 16:00:00,0.9,0.9,0.9,0.0,0.0,0.9
0.9,2015-09-23 20:00:00,0.9,0.9,0.9,0.0,0.0,0.9
