close,date,high,low,open,quoteVolume,volume,weightedAverage
0.00202774,2015-12-07 15:00:00,0.002065,0.00201144,0.0020245,36054.2907805,73.58095174,0.00204083
0.00200046,2015-12-07 19:00:00,0.00204477,0.001972,0.00202845,24916.5718624,49.83235449,0.00199996
0.00202439,2015-12-07 23:00:00,0.00204312,0.001992,0.00200046,17956.3706627,36.08461926,0.00200957
0.00196751,2015-12-08 03:00:00,0.00204,0.001965,0.00202439,26768.8191041,53.60006889,0.00200233
0.00198142,2015-12-08 07:00:00,0.00201144,0.001964,0.00197989,18640.5233065,37.10230377,0.00199041
0.0020002,2015-12-08 11:00:00,0.00201453,0.001976,0.00198153,20964.6836024,41.8718395,0.00199725
0.00197138,2015-12-08 15:00:00,0.0020798,0.0019631,0.0020002,92857.3626833,187.17350467,0.0020157
0.00185999,2015-12-08 19:00:00,0.00199689,0.00185999,0.00197141,96407.4545087,184.73012933,0.00191613
0.00188006,2015-12-08 23:00:00,0.00194,0.00185,0.00185999,74719.7049361,140.27610343,0.00187736
0.00181901,2015-12-09 03:00:00,0.001913,0.00181901,0.00188007,29379.4949023,54.72316857,0.00186263
0.00191025,2015-12-09 07:00:00,0.00193013,0.00181729,0.00181958,102668.932071,192.14515002,0.0018715
0.00193,2015-12-09 11:00:00,0.00196,0.00187253,0.001916,66521.4028849,128.03268071,0.00192468
0.00189001,2015-12-09 15:00:00,0.00193995,0.00188772,0.00193,18793.6733895,35.68371824,0.0018987
0.00190013,2015-12-09 19:00:00,0.00192943,0.001879,0.00189899,11899.4819012,22.66475804,0.00190468
0.0019233,2015-12-09 23:00:00,0.00193217,0.00190001,0.00190013,10343.8514502,19.73686332,0.00190807
0.00191,2015-12-10 03:00:00,0.00193013,0.00189,0.00192271,18802.9350656,35.90797107,0.0019097
0.00202008,2015-12-10 07:00:00,0.00207,0.00187474,0.00191,75803.2774876,149.38656049,0.00197071
0.00205817,2015-12-10 11:00:00,0.00209581,0.00200788,0.00204295,30404.1794511,62.60763284,0.00205917
0.00201509,2015-12-10 15:00:00,0.00206999,0.002015,0.00206268,23685.7087706,48.46900221,0.00204633
0.00196161,2015-12-10 19:00:00,0.0020296,0.00196,0.00202838,19238.2902854,38.25071788,0.00198825
0.00198696,2015-12-10 23:00:00,0.00201431,0.00195602,0.001961,10595.2441922,21.05292989,0.00198701
0.00191679,2015-12-11 03:00:00,0.00199758,0.00190264,0.00198699,26430.9545906,51.05767937,0.00193173
0.00191113,2015-12-11 07:00:00,0.00194628,0.00190002,0.00191747,31826.3369285,61.05437955,0.00191836
0.002039,2015-12-11 11:00:00,0.002172,0.00188893,0.001912,297951.989335,606.87706897,0.00203682
0.00207441,2015-12-11 15:00:00,0.00209997,0.00197,0.002039,69228.8711624,140.54677335,0.00203017
0.002155,2015-12-11 19:00:00,0.002255,0.00205,0.00207405,206302.170238,440.55802007,0.00213549
